 [antenna_current.dat]

     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
   213   0.00327130   0.00411988   0.00526069        51.55
   214   0.00325384   0.00192553   0.00378089        30.62
   215   0.00320179   0.00131108   0.00345983        22.27
   216   0.00311614   0.00056099   0.00316624        10.21
   217   0.00299855  -0.00007886   0.00299958        -1.51
   218   0.00285137  -0.00067732   0.00293071       -13.36
   219   0.00267773  -0.00122788   0.00294583       -24.63
   220   0.00248162  -0.00173185   0.00302618       -34.91
   221   0.00226814  -0.00218580   0.00314995       -43.94
   222   0.00204326  -0.00258553   0.00329543       -51.68
   223   0.00181732  -0.00292291   0.00344181       -58.13
   224   0.00159088  -0.00319808   0.00357193       -63.55
   225   0.00145152  -0.00333568   0.00363782       -66.48



     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
     1  -0.00166917   0.00197040   0.00258236       130.27
     2  -0.00200716   0.00176840   0.00267506       138.62
     3  -0.00224900   0.00160747   0.00276441       144.44
     4  -0.00095858  -0.00186795   0.00209955      -117.17
     5  -0.00116378  -0.00204543   0.00235333      -119.64
     6  -0.00134532  -0.00220877   0.00258623      -121.34
     7  -0.00150533  -0.00235766   0.00279724      -122.56
     8  -0.00163955  -0.00248605   0.00297801      -123.40
     9  -0.00174652  -0.00259071   0.00312444      -123.99
    10  -0.00182508  -0.00266890   0.00323326      -124.37
    11  -0.00187462  -0.00271855   0.00330223      -124.59
    12  -0.00189495  -0.00273813   0.00332990      -124.69
    13  -0.00188628  -0.00272668   0.00331554      -124.67
    14  -0.00184917  -0.00268371   0.00325910      -124.57
    15  -0.00178456  -0.00260925   0.00316115      -124.37
    16  -0.00169372  -0.00250382   0.00302287      -124.08
    17  -0.00157825  -0.00236836   0.00284605      -123.68
    18  -0.00144006  -0.00220428   0.00263299      -123.16
    19  -0.00128136  -0.00201339   0.00238655      -122.47
    20  -0.00110460  -0.00179788   0.00211010      -121.57
    21  -0.00091247  -0.00156031   0.00180753      -120.32
    22  -0.00070783  -0.00130351   0.00148330      -118.50
    23  -0.00049374  -0.00103062   0.00114278      -115.60
    24  -0.00027333  -0.00074500   0.00079356      -110.15
    25  -0.00004985  -0.00045019   0.00045294       -96.32
    26   0.00017344  -0.00014986   0.00022922       -40.83
    27   0.00039327   0.00015220   0.00042170        21.16
    28   0.00060642   0.00045219   0.00075645        36.71
    29   0.00080974   0.00074630   0.00110120        42.67
    30   0.00100023   0.00103079   0.00143631        45.86
    31   0.00117503   0.00130201   0.00175383        47.93
    32   0.00133149   0.00155647   0.00204828        49.45
    33   0.00146719   0.00179086   0.00231513        50.67
    34   0.00157994   0.00200212   0.00255043        51.72
    35   0.00166786   0.00218746   0.00275077        52.68
    36   0.00172935   0.00234436   0.00291319        53.59
    37   0.00176312   0.00247067   0.00303526        54.49
    38   0.00176819   0.00256454   0.00311503        55.41
    39   0.00174391   0.00262452   0.00315108        56.40
    40   0.00168990   0.00264950   0.00314255        57.47
    41   0.00160611   0.00263873   0.00308909        58.67
    42   0.00149270   0.00259183   0.00299094        60.06
    43   0.00135004   0.00250871   0.00284890        61.71
    44   0.00117873   0.00238967   0.00266457        63.74
    45   0.00097898   0.00223480   0.00243983        66.34
    46   0.00075300   0.00204639   0.00218053        69.80
    47   0.00049158   0.00181585   0.00188121        74.85
    48   0.00017855   0.00153237   0.00154274        83.35
    49  -0.00013625   0.00123962   0.00124708        96.27
    50  -0.00049044   0.00090663   0.00103079       118.41
    51  -0.00083932   0.00056039   0.00100921       146.27
    52  -0.00113769   0.00023078   0.00116087       168.53
    53  -0.00142406  -0.00011317   0.00142855       184.54
    54  -0.00165020  -0.00042092   0.00170304      -165.69
    55  -0.00182865  -0.00070713   0.00196061      -158.86
    56  -0.00196967  -0.00097986   0.00219994      -153.55
    57  -0.00207177  -0.00123523   0.00241206      -149.20
    58  -0.00213564  -0.00147147   0.00259349      -145.43
    59  -0.00216173  -0.00168631   0.00274166      -142.04
    60  -0.00215081  -0.00187762   0.00285507      -138.88
    61  -0.00210396  -0.00204341   0.00293295      -135.84
    62  -0.00202261  -0.00218190   0.00297518      -132.83
    63  -0.00190853  -0.00229156   0.00298224      -129.79
    64  -0.00176383  -0.00237113   0.00295523      -126.64
    65  -0.00159098  -0.00241970   0.00289589      -123.33
    66  -0.00139275  -0.00243671   0.00280665      -119.75
    67  -0.00117222  -0.00242194   0.00269070      -115.83
    68  -0.00093272  -0.00237557   0.00255212      -111.44
    69  -0.00067784  -0.00229817   0.00239605      -106.43
    70  -0.00041130  -0.00219066   0.00222894      -100.63
    71  -0.00013700  -0.00205436   0.00205893       -93.82
    72   0.00014109  -0.00189094   0.00189619       -85.73
    73   0.00041894  -0.00170239   0.00175318       -76.17
    74   0.00069256  -0.00149104   0.00164403       -65.09
    75   0.00095799  -0.00125951   0.00158243       -52.74
    76   0.00121139  -0.00101064   0.00157761       -39.84
    77   0.00144909  -0.00074753   0.00163054       -27.29
    78   0.00166761  -0.00047343   0.00173351       -15.85
    79   0.00186373  -0.00019174   0.00187357        -5.87
    80   0.00203452   0.00009405   0.00203669         2.65
    81   0.00217736   0.00038041   0.00221034         9.91
    82   0.00229001   0.00066382   0.00238428        16.17
    83   0.00237060   0.00094078   0.00255045        21.65
    84   0.00241767   0.00120790   0.00270262        26.55
    85   0.00243018   0.00146194   0.00283602        31.03
    86   0.00240751   0.00169983   0.00294712        35.22
    87   0.00234948   0.00191873   0.00303342        39.24
    88   0.00225633   0.00211607   0.00309334        43.16
    89   0.00212867   0.00228956   0.00312623        47.09
    90   0.00196753   0.00243721   0.00313228        51.09
    91   0.00177424   0.00255737   0.00311257        55.25
    92   0.00155038   0.00264867   0.00306906        59.66
    93   0.00129769   0.00270996   0.00300464        64.41
    94   0.00101801   0.00274025   0.00292323        69.62
    95   0.00071220   0.00273813   0.00282924        75.42
    96   0.00038365   0.00270307   0.00273016        81.92
    97   0.00001741   0.00262599   0.00262605        89.62
    98  -0.00040273   0.00250543   0.00253760        99.13
    99  -0.00080683   0.00236541   0.00249923       108.83
   100  -0.00125089   0.00217787   0.00251155       119.87
   101   0.00166917  -0.00197040   0.00258236       -49.73
   102   0.00200716  -0.00176840   0.00267506       -41.38
   103   0.00224900  -0.00160747   0.00276441       -35.56
   104   0.00095858   0.00186795   0.00209955        62.83
   105   0.00116378   0.00204543   0.00235333        60.36
   106   0.00134532   0.00220877   0.00258623        58.66
   107   0.00150533   0.00235766   0.00279724        57.44
   108   0.00163955   0.00248605   0.00297801        56.60
   109   0.00174652   0.00259071   0.00312444        56.01
   110   0.00182508   0.00266890   0.00323326        55.63
   111   0.00187462   0.00271855   0.00330223        55.41
   112   0.00189495   0.00273813   0.00332990        55.31
   113   0.00188628   0.00272668   0.00331554        55.33
   114   0.00184917   0.00268371   0.00325910        55.43
   115   0.00178456   0.00260925   0.00316115        55.63
   116   0.00169372   0.00250382   0.00302287        55.92
   117   0.00157825   0.00236836   0.00284605        56.32
   118   0.00144006   0.00220428   0.00263299        56.84
   119   0.00128136   0.00201339   0.00238655        57.53
   120   0.00110460   0.00179788   0.00211010        58.43
   121   0.00091247   0.00156031   0.00180753        59.68
   122   0.00070783   0.00130351   0.00148330        61.50
   123   0.00049374   0.00103062   0.00114278        64.40
   124   0.00027333   0.00074500   0.00079356        69.85
   125   0.00004985   0.00045019   0.00045294        83.68
   126  -0.00017344   0.00014986   0.00022922       139.17
   127  -0.00039327  -0.00015220   0.00042170       201.16
   128  -0.00060642  -0.00045219   0.00075645       216.71
   129  -0.00080974  -0.00074630   0.00110120       222.67
   130  -0.00100023  -0.00103079   0.00143631       225.86
   131  -0.00117503  -0.00130201   0.00175383       227.93
   132  -0.00133149  -0.00155647   0.00204828       229.45
   133  -0.00146719  -0.00179086   0.00231513       230.67
   134  -0.00157994  -0.00200212   0.00255043       231.72
   135  -0.00166786  -0.00218746   0.00275077       232.68
   136  -0.00172935  -0.00234436   0.00291319       233.59
   137  -0.00176312  -0.00247067   0.00303526       234.49
   138  -0.00176819  -0.00256454   0.00311503       235.41
   139  -0.00174391  -0.00262452   0.00315108       236.40
   140  -0.00168990  -0.00264950   0.00314255       237.47
   141  -0.00160611  -0.00263873   0.00308909       238.67
   142  -0.00149270  -0.00259183   0.00299094       240.06
   143  -0.00135004  -0.00250871   0.00284890       241.71
   144  -0.00117873  -0.00238967   0.00266457       243.74
   145  -0.00097898  -0.00223480   0.00243983       246.34
   146  -0.00075300  -0.00204639   0.00218053       249.80
   147  -0.00049158  -0.00181585   0.00188121       254.85
   148  -0.00017855  -0.00153237   0.00154274       -96.65
   149   0.00013625  -0.00123962   0.00124708       -83.73
   150   0.00049044  -0.00090663   0.00103079       -61.59
   151   0.00083932  -0.00056039   0.00100921       -33.73
   152   0.00113769  -0.00023078   0.00116087       -11.47
   153   0.00142406   0.00011317   0.00142855         4.54
   154   0.00165020   0.00042092   0.00170304        14.31
   155   0.00182865   0.00070713   0.00196061        21.14
   156   0.00196967   0.00097986   0.00219994        26.45
   157   0.00207177   0.00123523   0.00241206        30.80
   158   0.00213564   0.00147147   0.00259349        34.57
   159   0.00216173   0.00168631   0.00274166        37.96
   160   0.00215081   0.00187762   0.00285507        41.12
   161   0.00210396   0.00204341   0.00293295        44.16
   162   0.00202261   0.00218190   0.00297518        47.17
   163   0.00190853   0.00229156   0.00298224        50.21
   164   0.00176383   0.00237113   0.00295523        53.36
   165   0.00159098   0.00241970   0.00289589        56.67
   166   0.00139275   0.00243671   0.00280665        60.25
   167   0.00117222   0.00242194   0.00269070        64.17
   168   0.00093272   0.00237557   0.00255212        68.56
   169   0.00067784   0.00229817   0.00239605        73.57
   170   0.00041130   0.00219066   0.00222894        79.37
   171   0.00013700   0.00205436   0.00205893        86.18
   172  -0.00014109   0.00189094   0.00189619        94.27
   173  -0.00041894   0.00170239   0.00175318       103.83
   174  -0.00069256   0.00149104   0.00164403       114.91
   175  -0.00095799   0.00125951   0.00158243       127.26
   176  -0.00121139   0.00101064   0.00157761       140.16
   177  -0.00144909   0.00074753   0.00163054       152.71
   178  -0.00166761   0.00047343   0.00173351       164.15
   179  -0.00186373   0.00019174   0.00187357       174.13
   180  -0.00203452  -0.00009405   0.00203669       182.65
   181  -0.00217736  -0.00038041   0.00221034       189.91
   182  -0.00229001  -0.00066382   0.00238428       196.17
   183  -0.00237060  -0.00094078   0.00255045       201.65
   184  -0.00241767  -0.00120790   0.00270262       206.55
   185  -0.00243018  -0.00146194   0.00283602       211.03
   186  -0.00240751  -0.00169983   0.00294712       215.22
   187  -0.00234948  -0.00191873   0.00303342       219.24
   188  -0.00225633  -0.00211607   0.00309334       223.16
   189  -0.00212867  -0.00228956   0.00312623       227.09
   190  -0.00196753  -0.00243721   0.00313228       231.09
   191  -0.00177424  -0.00255737   0.00311257       235.25
   192  -0.00155038  -0.00264867   0.00306906       239.66
   193  -0.00129769  -0.00270996   0.00300464       244.41
   194  -0.00101801  -0.00274025   0.00292323       249.62
   195  -0.00071220  -0.00273813   0.00282924       255.42
   196  -0.00038365  -0.00270307   0.00273016       261.92
   197  -0.00001741  -0.00262599   0.00262605       269.62
   198   0.00040273  -0.00250543   0.00253760       -80.87
   199   0.00080683  -0.00236541   0.00249923       -71.17
   200   0.00125089  -0.00217787   0.00251155       -60.13
   201   0.00146572  -0.00333712   0.00364482       -66.29
   202   0.00160687  -0.00319999   0.00358077       -63.34
   203   0.00183622  -0.00292544   0.00345397       -57.88
   204   0.00206509  -0.00258856   0.00331139       -51.42
   205   0.00229291  -0.00218922   0.00317019       -43.67
   206   0.00250920  -0.00173551   0.00305091       -34.67
   207   0.00270789  -0.00123162   0.00297482       -24.46
