 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -64.000  -10.9584  -13.1043  -14.1865  -13.2604
   -63.000  -10.3096  -13.0680  -13.3362  -13.2089
   -62.000   -9.6838  -12.9443  -12.5034  -13.1478
   -61.000   -9.0803  -12.7363  -11.6978  -13.0775
   -60.000   -8.4988  -12.4524  -10.9248  -12.9986
   -59.000   -7.9389  -12.1049  -10.1870  -12.9117
   -58.000   -7.4002  -11.7078   -9.4850  -12.8174
   -57.000   -6.8823  -11.2753   -8.8186  -12.7166
   -56.000   -6.3849  -10.8203   -8.1867  -12.6101
   -55.000   -5.9076  -10.3539   -7.5883  -12.4990
   -54.000   -5.4502   -9.8850   -7.0219  -12.3841
   -53.000   -5.0123   -9.4205   -6.4862  -12.2664
   -52.000   -4.5937   -8.9657   -5.9799  -12.1470
   -51.000   -4.1942   -8.5243   -5.5017  -12.0269
   -50.000   -3.8135   -8.0992   -5.0505  -11.9070
   -49.000   -3.4514   -7.6922   -4.6252  -11.7884
   -48.000   -3.1077   -7.3044   -4.2250  -11.6721
   -47.000   -2.7824   -6.9368   -3.8488  -11.5589
   -46.000   -2.4751   -6.5897   -3.4960  -11.4498
   -45.000   -2.1859   -6.2634   -3.1658  -11.3458
   -44.000   -1.9145   -5.9579   -2.8577  -11.2477
   -43.000   -1.6610   -5.6732   -2.5711  -11.1563
   -42.000   -1.4253   -5.4092   -2.3056  -11.0726
   -41.000   -1.2074   -5.1657   -2.0609  -10.9972
   -40.000   -1.0071   -4.9426   -1.8364  -10.9311
   -39.000   -0.8247   -4.7398   -1.6321  -10.8748
   -38.000   -0.6600   -4.5571   -1.4476  -10.8293
   -37.000   -0.5133   -4.3944   -1.2830  -10.7952
   -36.000   -0.3845   -4.2517   -1.1379  -10.7733
   -35.000   -0.2739   -4.1289   -1.0124  -10.7643
   -34.000   -0.1816   -4.0261   -0.9066  -10.7689
   -33.000   -0.1077   -3.9434   -0.8205  -10.7879
   -32.000   -0.0526   -3.8809   -0.7541  -10.8220
   -31.000   -0.0166   -3.8388   -0.7078  -10.8719
   -30.000    0.0000   -3.8173   -0.6817  -10.9385
   -29.000   -0.0032   -3.8169   -0.6761  -11.0226
   -28.000   -0.0266   -3.8378   -0.6915  -11.1250
   -27.000   -0.0708   -3.8806   -0.7283  -11.2468
   -26.000   -0.1363   -3.9459   -0.7871  -11.3888
   -25.000   -0.2240   -4.0343   -0.8684  -11.5522
   -24.000   -0.3345   -4.1468   -0.9732  -11.7380
   -23.000   -0.4688   -4.2842   -1.1022  -11.9477
   -22.000   -0.6279   -4.4477   -1.2565  -12.1826
   -21.000   -0.8131   -4.6384   -1.4373  -12.4444
   -20.000   -1.0257   -4.8581   -1.6460  -12.7348
   -19.000   -1.2673   -5.1083   -1.8842  -13.0558
   -18.000   -1.5398   -5.3910   -2.1538  -13.4099
   -17.000   -1.8454   -5.7088   -2.4570  -13.7996
   -16.000   -2.1867   -6.0643   -2.7963  -14.2282
   -15.000   -2.5667   -6.4608   -3.1750  -14.6994
   -14.000   -2.9892   -6.9022   -3.5967  -15.2176
   -13.000   -3.4585   -7.3930   -4.0657  -15.7879
   -12.000   -3.9800   -7.9388   -4.5875  -16.4167
   -11.000   -4.5604   -8.5461   -5.1687  -17.1118
   -10.000   -5.2081   -9.2227   -5.8174  -17.8826
    -9.000   -5.9337   -9.9779   -6.5438  -18.7409
    -8.000   -6.7511  -10.8227   -7.3609  -19.7013
    -7.000   -7.6788  -11.7689   -8.2853  -20.7815
    -6.000   -8.7418  -12.8284   -9.3386  -22.0028
    -5.000   -9.9759  -14.0080  -10.5485  -23.3870
    -4.000  -11.4329  -15.2971  -11.9496  -24.9465
    -3.000  -13.1918  -16.6373  -13.5788  -26.6498
    -2.000  -15.3761  -17.8632  -15.4508  -28.3240
    -1.000  -18.1666  -18.6503  -17.4535  -29.4929
     0.000  -21.6318  -18.6510  -19.0517  -29.5267
     1.000  -24.0460  -17.8500  -19.2040  -28.4335
     2.000  -21.8740  -16.5842  -17.7631  -26.8465
     3.000  -18.3858  -15.1872  -15.7502  -25.2356
     4.000  -15.5503  -13.8346  -13.8147  -23.7699
     5.000  -13.3342  -12.5897  -12.1165  -22.4795
     6.000  -11.5538  -11.4651  -10.6524  -21.3516
     7.000  -10.0821  -10.4547   -9.3863  -20.3643
     8.000   -8.8375   -9.5469   -8.2827  -19.4965
     9.000   -7.7669   -8.7298   -7.3126  -18.7304
    10.000   -6.8336   -7.9924   -6.4535  -18.0515
    11.000   -6.0120   -7.3253   -5.6879  -17.4482
    12.000   -5.2833   -6.7206   -5.0023  -16.9109
    13.000   -4.6333   -6.1718   -4.3861  -16.4319
    14.000   -4.0511   -5.6733   -3.8308  -16.0050
    15.000   -3.5284   -5.2205   -3.3296  -15.6250
    16.000   -3.0582   -4.8096   -2.8770  -15.2873
    17.000   -2.6351   -4.4372   -2.4683  -14.9885
    18.000   -2.2547   -4.1007   -2.0997  -14.7253
    19.000   -1.9131   -3.7976   -1.7681  -14.4950
    20.000   -1.6074   -3.5260   -1.4709  -14.2954
    21.000   -1.3349   -3.2841   -1.2057  -14.1243
    22.000   -1.0932   -3.0705   -0.9706  -13.9799
    23.000   -0.8807   -2.8838   -0.7639  -13.8608
    24.000   -0.6955   -2.7231   -0.5843  -13.7654
    25.000   -0.5363   -2.5875   -0.4305  -13.6924
    26.000   -0.4019   -2.4761   -0.3015  -13.6406
    27.000   -0.2912   -2.3883   -0.1963  -13.6090
    28.000   -0.2032   -2.3236   -0.1142  -13.5964
    29.000   -0.1371   -2.2815   -0.0544  -13.6019
    30.000   -0.0923   -2.2618   -0.0165  -13.6245
    31.000   -0.0680   -2.2641    0.0000  -13.6633
    32.000   -0.0638   -2.2884   -0.0044  -13.7173
    33.000   -0.0790   -2.3346   -0.0295  -13.7856
    34.000   -0.1134   -2.4026   -0.0750  -13.8672
    35.000   -0.1665   -2.4927   -0.1406  -13.9610
    36.000   -0.2380   -2.6049   -0.2264  -14.0661
    37.000   -0.3277   -2.7397   -0.3321  -14.1813
    38.000   -0.4352   -2.8972   -0.4578  -14.3054
    39.000   -0.5603   -3.0781   -0.6036  -14.4371
    40.000   -0.7029   -3.2829   -0.7696  -14.5750
    41.000   -0.8629   -3.5124   -0.9559  -14.7176
    42.000   -1.0400   -3.7674   -1.1628  -14.8632
    43.000   -1.2343   -4.0490   -1.3906  -15.0100
    44.000   -1.4455   -4.3583   -1.6396  -15.1563
    45.000   -1.6737   -4.6968   -1.9103  -15.2999
    46.000   -1.9189   -5.0662   -2.2033  -15.4387
    47.000   -2.1810   -5.4685   -2.5191  -15.5706
    48.000   -2.4600   -5.9061   -2.8586  -15.6933
    49.000   -2.7559   -6.3818   -3.2226  -15.8047
    50.000   -3.0688   -6.8989   -3.6120  -15.9025
    51.000   -3.3987   -7.4616   -4.0281  -15.9847
    52.000   -3.7457   -8.0748   -4.4722  -16.0496
    53.000   -4.1099   -8.7445   -4.9457  -16.0955
    54.000   -4.4914   -9.4784   -5.4507  -16.1214
    55.000   -4.8902  -10.2859   -5.9890  -16.1265
    56.000   -5.3066  -11.1791   -6.5632  -16.1104
    57.000   -5.7405  -12.1738   -7.1762  -16.0733
    58.000   -6.1923  -13.2907   -7.8313  -16.0156
    59.000   -6.6621  -14.5573   -8.5325  -15.9384
    60.000   -7.1501  -16.0108   -9.2848  -15.8429
    61.000   -7.6564  -17.6996  -10.0936  -15.7308
    62.000   -8.1814  -19.6790  -10.9659  -15.6040
    63.000   -8.7253  -21.9678  -11.9098  -15.4643
    64.000   -9.2883  -24.3353  -12.9349  -15.3140
    65.000   -9.8709  -25.7331  -14.0523  -15.1550
    66.000  -10.4735  -24.9248  -15.2739  -14.9894
    67.000  -11.0964  -22.8269  -16.6102  -14.8194
    68.000  -11.7402  -20.6822  -18.0642  -14.6468
    69.000  -12.4057  -18.8335  -19.6148  -14.4734
    70.000  -13.0935  -17.2850  -21.1788  -14.3011
    71.000  -13.8046  -15.9829  -22.5469  -14.1313
    72.000  -14.5402  -14.8766  -23.3645  -13.9657
    73.000  -15.3018  -13.9267  -23.3528  -13.8055
    74.000  -16.0914  -13.1040  -22.6237  -13.6523
    75.000  -16.9113  -12.3866  -21.5415  -13.5072
    76.000  -17.7648  -11.7580  -20.3924  -13.3714
    77.000  -18.6559  -11.2054  -19.3109  -13.2460
    78.000  -19.5901  -10.7191  -18.3409  -13.1323
    79.000  -20.5745  -10.2913  -17.4877  -13.0312
    80.000  -21.6190   -9.9157  -16.7432  -12.9439
    81.000  -22.7371   -9.5873  -16.0953  -12.8715
    82.000  -23.9474   -9.3022  -15.5324  -12.8152
    83.000  -25.2773   -9.0571  -15.0439  -12.7760
    84.000  -26.7673   -8.8493  -14.6209  -12.7554
    85.000  -28.4816   -8.6768  -14.2556  -12.7545
    86.000  -30.0000   -8.5377  -13.9417  -12.7750
    87.000  -30.0000   -8.4308  -13.6739  -12.8183
    88.000  -30.0000   -8.3552  -13.4475  -12.8862
    89.000  -30.0000   -8.3100  -13.2586  -12.9807
    90.000  -30.0000   -8.2951  -13.1040  -13.1040




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.5094  -13.0535  -13.0535
   -89.000  -30.0000   -8.5184  -13.1449  -12.9806
   -88.000  -30.0000   -8.5456  -13.2566  -12.9244
   -87.000  -30.0000   -8.5909  -13.3906  -12.8831
   -86.000  -30.0000   -8.6544  -13.5491  -12.8550
   -85.000  -30.0000   -8.7363  -13.7340  -12.8386
   -84.000  -30.0000   -8.8368  -13.9479  -12.8322
   -83.000  -29.3552   -8.9560  -14.1930  -12.8342
   -82.000  -27.9114   -9.0940  -14.4717  -12.8431
   -81.000  -26.5786   -9.2511  -14.7863  -12.8573
   -80.000  -25.3314   -9.4273  -15.1390  -12.8753
   -79.000  -24.1529   -9.6227  -15.5312  -12.8956
   -78.000  -23.0314   -9.8373  -15.9631  -12.9167
   -77.000  -21.9585  -10.0707  -16.4328  -12.9371
   -76.000  -20.9285  -10.3224  -16.9343  -12.9554
   -75.000  -19.9370  -10.5915  -17.4556  -12.9703
   -74.000  -18.9810  -10.8766  -17.9741  -12.9805
   -73.000  -18.0582  -11.1755  -18.4535  -12.9847
   -72.000  -17.1666  -11.4850  -18.8400  -12.9818
   -71.000  -16.3048  -11.8008  -19.0673  -12.9709
   -70.000  -15.4718  -12.1169  -19.0707  -12.9512
   -69.000  -14.6665  -12.4256  -18.8133  -12.9218
   -68.000  -13.8880  -12.7169  -18.3039  -12.8823
   -67.000  -13.1357  -12.9790  -17.5923  -12.8324
   -66.000  -12.4089  -13.1984  -16.7467  -12.7719
   -65.000  -11.7070  -13.3608  -15.8302  -12.7007
   -64.000  -11.0293  -13.4530  -14.8908  -12.6191
   -63.000  -10.3754  -13.4644  -13.9595  -12.5274
   -62.000   -9.7447  -13.3892  -13.0551  -12.4260
   -61.000   -9.1368  -13.2273  -12.1874  -12.3157
   -60.000   -8.5512  -12.9846  -11.3610  -12.1972
   -59.000   -7.9874  -12.6717  -10.5771  -12.0713
   -58.000   -7.4451  -12.3019   -9.8355  -11.9389
   -57.000   -6.9239  -11.8895   -9.1348  -11.8011
   -56.000   -6.4234  -11.4483   -8.4731  -11.6589
   -55.000   -5.9433  -10.9902   -7.8485  -11.5134
   -54.000   -5.4831  -10.5253   -7.2591  -11.3655
   -53.000   -5.0427  -10.0616   -6.7031  -11.2165
   -52.000   -4.6218   -9.6051   -6.1786  -11.0674
   -51.000   -4.2201   -9.1603   -5.6842  -10.9191
   -50.000   -3.8373   -8.7304   -5.2183  -10.7728
   -49.000   -3.4733   -8.3178   -4.7798  -10.6294
   -48.000   -3.1278   -7.9241   -4.3674  -10.4899
   -47.000   -2.8007   -7.5501   -3.9801  -10.3552
   -46.000   -2.4918   -7.1965   -3.6171  -10.2262
   -45.000   -2.2010   -6.8637   -3.2776  -10.1038
   -44.000   -1.9283   -6.5518   -2.9608   -9.9887
   -43.000   -1.6734   -6.2608   -2.6661   -9.8818
   -42.000   -1.4364   -5.9907   -2.3931   -9.7838
   -41.000   -1.2172   -5.7412   -2.1412   -9.6955
   -40.000   -1.0158   -5.5123   -1.9101   -9.6175
   -39.000   -0.8323   -5.3039   -1.6995   -9.5506
   -38.000   -0.6666   -5.1158   -1.5091   -9.4954
   -37.000   -0.5189   -4.9480   -1.3388   -9.4527
   -36.000   -0.3892   -4.8003   -1.1883   -9.4230
   -35.000   -0.2777   -4.6728   -1.0578   -9.4071
   -34.000   -0.1845   -4.5654   -0.9470   -9.4056
   -33.000   -0.1099   -4.4783   -0.8561   -9.4192
   -32.000   -0.0540   -4.4115   -0.7853   -9.4485
   -31.000   -0.0173   -4.3653   -0.7345   -9.4944
   -30.000    0.0000   -4.3399   -0.7042   -9.5576
   -29.000   -0.0025   -4.3357   -0.6945   -9.6388
   -28.000   -0.0253   -4.3529   -0.7058   -9.7389
   -27.000   -0.0689   -4.3922   -0.7387   -9.8589
   -26.000   -0.1339   -4.4541   -0.7936   -9.9996
   -25.000   -0.2211   -4.5392   -0.8711  -10.1622
   -24.000   -0.3311   -4.6485   -0.9721  -10.3478
   -23.000   -0.4649   -4.7827   -1.0974  -10.5578
   -22.000   -0.6236   -4.9431   -1.2479  -10.7935
   -21.000   -0.8084   -5.1309   -1.4250  -11.0567
   -20.000   -1.0206   -5.3476   -1.6298  -11.3493
   -19.000   -1.2619   -5.5948   -1.8642  -11.6733
   -18.000   -1.5341   -5.8747   -2.1298  -12.0312
   -17.000   -1.8394   -6.1895   -2.4289  -12.4259
   -16.000   -2.1805   -6.5419   -2.7641  -12.8608
   -15.000   -2.5604   -6.9353   -3.1383  -13.3398
   -14.000   -2.9828   -7.3733   -3.5554  -13.8678
   -13.000   -3.4522   -7.8606   -4.0195  -14.4506
   -12.000   -3.9739   -8.4024   -4.5360  -15.0953
   -11.000   -4.5546   -9.0051   -5.1115  -15.8107
   -10.000   -5.2029   -9.6764   -5.7539  -16.6080
    -9.000   -5.9296  -10.4251   -6.4733  -17.5014
    -8.000   -6.7485  -11.2616   -7.2827  -18.5092
    -7.000   -7.6786  -12.1971   -8.1984  -19.6553
    -6.000   -8.7455  -13.2418   -9.2418  -20.9710
    -5.000   -9.9859  -14.4004  -10.4409  -22.4953
    -4.000  -11.4538  -15.6595  -11.8307  -24.2691
    -3.000  -13.2333  -16.9577  -13.4512  -26.3002
    -2.000  -15.4608  -18.1316  -15.3258  -28.4143
    -1.000  -18.3576  -18.8754  -17.3698  -29.8722
     0.000  -22.1295  -18.8715  -19.0985  -29.5709
     1.000  -25.0611  -18.1076  -19.4302  -27.8279
     2.000  -22.5120  -16.8912  -18.0508  -25.7741
     3.000  -18.6776  -15.5357  -16.0050  -23.9036
     4.000  -15.7067  -14.2129  -14.0217  -22.2967
     5.000  -13.4303  -12.9887  -12.2839  -20.9260
     6.000  -11.6185  -11.8786  -10.7896  -19.7495
     7.000  -10.1283  -10.8785   -9.5006  -18.7307
     8.000   -8.8720   -9.9783   -8.3792  -17.8414
     9.000   -7.7933   -9.1669   -7.3950  -17.0595
    10.000   -6.8543   -8.4338   -6.5246  -16.3683
    11.000   -6.0285   -7.7703   -5.7496  -15.7548
    12.000   -5.2965   -7.1685   -5.0562  -15.2089
    13.000   -4.6439   -6.6221   -4.4333  -14.7221
    14.000   -4.0598   -6.1257   -3.8723  -14.2881
    15.000   -3.5354   -5.6749   -3.3661  -13.9013
    16.000   -3.0638   -5.2657   -2.9091  -13.5573
    17.000   -2.6397   -4.8949   -2.4965  -13.2523
    18.000   -2.2583   -4.5599   -2.1244  -12.9831
    19.000   -1.9160   -4.2583   -1.7898  -12.7471
    20.000   -1.6096   -3.9881   -1.4897  -12.5419
    21.000   -1.3365   -3.7477   -1.2220  -12.3655
    22.000   -1.0945   -3.5355   -0.9846  -12.2161
    23.000   -0.8816   -3.3504   -0.7758  -12.0922
    24.000   -0.6961   -3.1912   -0.5943  -11.9924
    25.000   -0.5367   -3.0571   -0.4387  -11.9154
    26.000   -0.4021   -2.9473   -0.3080  -11.8601
    27.000   -0.2913   -2.8611   -0.2013  -11.8256
    28.000   -0.2032   -2.7982   -0.1178  -11.8107
    29.000   -0.1371   -2.7579   -0.0568  -11.8147
    30.000   -0.0923   -2.7401   -0.0177  -11.8368
    31.000   -0.0681   -2.7445    0.0000  -11.8759
    32.000   -0.0639   -2.7709   -0.0034  -11.9315
    33.000   -0.0793   -2.8192   -0.0274  -12.0027
    34.000   -0.1139   -2.8897   -0.0720  -12.0886
    35.000   -0.1672   -2.9822   -0.1367  -12.1886
    36.000   -0.2390   -3.0971   -0.2216  -12.3016
    37.000   -0.3289   -3.2346   -0.3265  -12.4269
    38.000   -0.4368   -3.3951   -0.4515  -12.5635
    39.000   -0.5623   -3.5792   -0.5965  -12.7103
    40.000   -0.7053   -3.7875   -0.7616  -12.8663
    41.000   -0.8657   -4.0206   -0.9471  -13.0302
    42.000   -1.0434   -4.2795   -1.1532  -13.2008
    43.000   -1.2382   -4.5653   -1.3801  -13.3764
    44.000   -1.4500   -4.8792   -1.6282  -13.5556
    45.000   -1.6789   -5.2226   -1.8979  -13.7366
    46.000   -1.9248   -5.5974   -2.1898  -13.9175
    47.000   -2.1876   -6.0056   -2.5045  -14.0963
    48.000   -2.4674   -6.4496   -2.8426  -14.2708
    49.000   -2.7642   -6.9323   -3.2050  -14.4386
    50.000   -3.0781   -7.4572   -3.5927  -14.5975
    51.000   -3.4090   -8.0284   -4.0067  -14.7451
    52.000   -3.7571   -8.6510   -4.4484  -14.8791
    53.000   -4.1224   -9.3312   -4.9191  -14.9972
    54.000   -4.5051  -10.0766   -5.4205  -15.0975
    55.000   -4.9053  -10.8968   -5.9547  -15.1781
    56.000   -5.3230  -11.8039   -6.5239  -15.2379
    57.000   -5.7585  -12.8133   -7.1307  -15.2757
    58.000   -6.2119  -13.9448   -7.7781  -15.2913
    59.000   -6.6834  -15.2236   -8.4699  -15.2846
    60.000   -7.1732  -16.6810   -9.2100  -15.2562
    61.000   -7.6815  -18.3503  -10.0033  -15.2071
    62.000   -8.2086  -20.2468  -10.8556  -15.1387
    63.000   -8.7546  -22.2869  -11.7730  -15.0528
    64.000   -9.3200  -24.0510  -12.7625  -14.9513
    65.000   -9.9051  -24.6142  -13.8313  -14.8364
    66.000  -10.5103  -23.5836  -14.9850  -14.7104
    67.000  -11.1360  -21.7971  -16.2249  -14.5755
    68.000  -11.7828  -19.9846  -17.5404  -14.4339
    69.000  -12.4514  -18.3754  -18.8940  -14.2879
    70.000  -13.1425  -16.9916  -20.1954  -14.1395
    71.000  -13.8570  -15.8052  -21.2735  -13.9906
    72.000  -14.5963  -14.7828  -21.9007  -13.8432
    73.000  -15.3617  -13.8958  -21.9290  -13.6988
    74.000  -16.1551  -13.1213  -21.4278  -13.5592
    75.000  -16.9791  -12.4419  -20.6152  -13.4258
    76.000  -17.8366  -11.8436  -19.6929  -13.3000
    77.000  -18.7319  -11.3158  -18.7805  -13.1831
    78.000  -19.6702  -10.8497  -17.9326  -13.0765
    79.000  -20.6588  -10.4387  -17.1676  -12.9813
    80.000  -21.7075  -10.0770  -16.4878  -12.8987
    81.000  -22.8295   -9.7603  -15.8884  -12.8300
    82.000  -24.0437   -9.4850  -15.3625  -12.7763
    83.000  -25.3771   -9.2479  -14.9027  -12.7390
    84.000  -26.8705   -9.0468  -14.5022  -12.7192
    85.000  -28.5877   -8.8796  -14.1550  -12.7183
    86.000  -30.0000   -8.7448  -13.8557  -12.7379
    87.000  -30.0000   -8.6412  -13.5997  -12.7794
    88.000  -30.0000   -8.5677  -13.3829  -12.8445
    89.000  -30.0000   -8.5240  -13.2019  -12.9352
    90.000  -30.0000   -8.5094  -13.0535  -13.0535




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.6278  -12.9088  -12.9088
   -89.000  -30.0000   -8.6366  -13.0055  -12.8303
   -88.000  -30.0000   -8.6629  -13.1224  -12.7680
   -87.000  -30.0000   -8.7069  -13.2617  -12.7201
   -86.000  -30.0000   -8.7685  -13.4258  -12.6848
   -85.000  -30.0000   -8.8480  -13.6170  -12.6604
   -84.000  -30.0000   -8.9454  -13.8382  -12.6450
   -83.000  -29.6232   -9.0610  -14.0921  -12.6371
   -82.000  -28.1662   -9.1949  -14.3819  -12.6350
   -81.000  -26.8196   -9.3474  -14.7108  -12.6370
   -80.000  -25.5585   -9.5184  -15.0823  -12.6415
   -79.000  -24.3662   -9.7083  -15.4996  -12.6469
   -78.000  -23.2310   -9.9168  -15.9654  -12.6516
   -77.000  -22.1449  -10.1439  -16.4813  -12.6542
   -76.000  -21.1022  -10.3891  -17.0461  -12.6531
   -75.000  -20.0986  -10.6517  -17.6535  -12.6469
   -74.000  -19.1312  -10.9306  -18.2878  -12.6343
   -73.000  -18.1976  -11.2240  -18.9176  -12.6141
   -72.000  -17.2959  -11.5292  -19.4876  -12.5852
   -71.000  -16.4247  -11.8425  -19.9148  -12.5467
   -70.000  -15.5830  -12.1590  -20.0993  -12.4979
   -69.000  -14.7695  -12.4718  -19.9609  -12.4382
   -68.000  -13.9835  -12.7724  -19.4837  -12.3671
   -67.000  -13.2243  -13.0501  -18.7269  -12.2846
   -66.000  -12.4910  -13.2925  -17.7882  -12.1907
   -65.000  -11.7831  -13.4859  -16.7606  -12.0855
   -64.000  -11.0998  -13.6169  -15.7107  -11.9696
   -63.000  -10.4408  -13.6735  -14.6789  -11.8434
   -62.000   -9.8054  -13.6477  -13.6867  -11.7077
   -61.000   -9.1930  -13.5363  -12.7438  -11.5633
   -60.000   -8.6033  -13.3422  -11.8534  -11.4113
   -59.000   -8.0358  -13.0731  -11.0152  -11.2527
   -58.000   -7.4899  -12.7409  -10.2272  -11.0885
   -57.000   -6.9654  -12.3591   -9.4866  -10.9200
   -56.000   -6.4618  -11.9416   -8.7905  -10.7482
   -55.000   -5.9788  -11.5010   -8.1360  -10.5744
   -54.000   -5.5160  -11.0483   -7.5204  -10.3996
   -53.000   -5.0731  -10.5923   -6.9413  -10.2251
   -52.000   -4.6498  -10.1402   -6.3963  -10.0519
   -51.000   -4.2459   -9.6971   -5.8835   -9.8811
   -50.000   -3.8611   -9.2670   -5.4012   -9.7136
   -49.000   -3.4951   -8.8527   -4.9478   -9.5505
   -48.000   -3.1478   -8.4561   -4.5219   -9.3927
   -47.000   -2.8190   -8.0786   -4.1224   -9.2410
   -46.000   -2.5085   -7.7210   -3.7481   -9.0963
   -45.000   -2.2162   -7.3839   -3.3981   -8.9595
   -44.000   -1.9420   -7.0674   -3.0717   -8.8312
   -43.000   -1.6858   -6.7718   -2.7681   -8.7122
   -42.000   -1.4475   -6.4969   -2.4868   -8.6032
   -41.000   -1.2271   -6.2429   -2.2271   -8.5048
   -40.000   -1.0246   -6.0095   -1.9887   -8.4178
   -39.000   -0.8399   -5.7966   -1.7712   -8.3427
   -38.000   -0.6732   -5.6043   -1.5743   -8.2801
   -37.000   -0.5245   -5.4322   -1.3978   -8.2308
   -36.000   -0.3939   -5.2805   -1.2416   -8.1952
   -35.000   -0.2815   -5.1491   -1.1054   -8.1740
   -34.000   -0.1875   -5.0380   -0.9893   -8.1679
   -33.000   -0.1121   -4.9473   -0.8934   -8.1774
   -32.000   -0.0555   -4.8771   -0.8176   -8.2032
   -31.000   -0.0180   -4.8276   -0.7621   -8.2461
   -30.000    0.0000   -4.7991   -0.7271   -8.3066
   -29.000   -0.0019   -4.7918   -0.7130   -8.3857
   -28.000   -0.0240   -4.8062   -0.7200   -8.4841
   -27.000   -0.0670   -4.8427   -0.7486   -8.6027
   -26.000   -0.1315   -4.9019   -0.7993   -8.7425
   -25.000   -0.2181   -4.9845   -0.8727   -8.9045
   -24.000   -0.3276   -5.0913   -0.9696   -9.0900
   -23.000   -0.4610   -5.2233   -1.0909   -9.3002
   -22.000   -0.6192   -5.3815   -1.2374   -9.5367
   -21.000   -0.8035   -5.5671   -1.4104   -9.8010
   -20.000   -1.0153   -5.7817   -1.6112  -10.0952
   -19.000   -1.2562   -6.0269   -1.8413  -10.4215
   -18.000   -1.5281   -6.3048   -2.1027  -10.7824
   -17.000   -1.8332   -6.6176   -2.3974  -11.1809
   -16.000   -2.1740   -6.9681   -2.7281  -11.6205
   -15.000   -2.5537   -7.3594   -3.0976  -12.1056
   -14.000   -2.9760   -7.7953   -3.5097  -12.6411
   -13.000   -3.4452   -8.2802   -3.9685  -13.2334
   -12.000   -3.9670   -8.8193   -4.4793  -13.8901
   -11.000   -4.5480   -9.4190   -5.0486  -14.6210
   -10.000   -5.1967  -10.0865   -5.6842  -15.4385
    -9.000   -5.9241  -10.8303   -6.3960  -16.3586
    -8.000   -6.7443  -11.6603   -7.1969  -17.4029
    -7.000   -7.6763  -12.5867   -8.1029  -18.6004
    -6.000   -8.7464  -13.6185   -9.1354  -19.9910
    -5.000   -9.9921  -14.7578  -10.3220  -21.6300
    -4.000  -11.4695  -15.9876  -11.6984  -23.5888
    -3.000  -13.2670  -17.2428  -13.3065  -25.9288
    -2.000  -15.5332  -18.3603  -15.1781  -28.5111
    -1.000  -18.5297  -19.0503  -17.2546  -30.0000
     0.000  -22.6207  -19.0269  -19.1090  -29.4208
     1.000  -26.2253  -18.2873  -19.6427  -27.0027
     2.000  -23.1814  -17.1147  -18.3505  -24.5958
     3.000  -18.9614  -15.8007  -16.2770  -22.5647
     4.000  -15.8550  -14.5104  -14.2438  -20.8811
     5.000  -13.5207  -13.3103  -12.4635  -19.4709
     6.000  -11.6792  -12.2179  -10.9366  -18.2723
     7.000  -10.1717  -11.2311   -9.6228  -17.2403
     8.000   -8.9043  -10.3412   -8.4823  -16.3421
     9.000   -7.8181   -9.5379   -7.4830  -15.5540
    10.000   -6.8738   -8.8114   -6.6003  -14.8579
    11.000   -6.0440   -8.1533   -5.8153  -14.2403
    12.000   -5.3089   -7.5562   -5.1135  -13.6906
    13.000   -4.6540   -7.0139   -4.4835  -13.2003
    14.000   -4.0679   -6.5212   -3.9163  -12.7629
    15.000   -3.5420   -6.0736   -3.4048  -12.3727
    16.000   -3.0692   -5.6674   -2.9430  -12.0253
    17.000   -2.6440   -5.2996   -2.5263  -11.7170
    18.000   -2.2617   -4.9673   -2.1505  -11.4445
    19.000   -1.9187   -4.6683   -1.8126  -11.2052
    20.000   -1.6117   -4.4007   -1.5095  -10.9968
    21.000   -1.3381   -4.1628   -1.2391  -10.8173
    22.000   -1.0956   -3.9532   -0.9992  -10.6650
    23.000   -0.8824   -3.7705   -0.7883  -10.5383
    24.000   -0.6966   -3.6139   -0.6047  -10.4360
    25.000   -0.5370   -3.4824   -0.4472  -10.3568
    26.000   -0.4023   -3.3752   -0.3148  -10.2996
    27.000   -0.2913   -3.2918   -0.2065  -10.2636
    28.000   -0.2032   -3.2316   -0.1215  -10.2477
    29.000   -0.1371   -3.1942   -0.0592  -10.2513
    30.000   -0.0923   -3.1793   -0.0188  -10.2734
    31.000   -0.0681   -3.1868    0.0000  -10.3135
    32.000   -0.0641   -3.2164   -0.0023  -10.3709
    33.000   -0.0796   -3.2681   -0.0254  -10.4448
    34.000   -0.1144   -3.3420   -0.0689  -10.5345
    35.000   -0.1679   -3.4382   -0.1328  -10.6395
    36.000   -0.2399   -3.5570   -0.2169  -10.7590
    37.000   -0.3301   -3.6986   -0.3210  -10.8923
    38.000   -0.4383   -3.8634   -0.4452  -11.0387
    39.000   -0.5642   -4.0521   -0.5894  -11.1972
    40.000   -0.7077   -4.2652   -0.7539  -11.3671
    41.000   -0.8685   -4.5035   -0.9386  -11.5474
    42.000   -1.0467   -4.7680   -1.1440  -11.7370
